_id,id,Gender,Country,YearOfBirth,Language,Ethnicity,YearsOfExperience,LanguageTest,ApprovalRate
*,*,Male,OtherC,*,English,African-American,*,62,36
*,*,Male,OtherC,*,English,African-American,*,52,49
*,*,Male,OtherC,*,English,African-American,*,70,28
*,*,Male,OtherC,*,English,African-American,*,71,90
*,*,Male,OtherC,*,English,African-American,*,49,46
*,*,Male,OtherC,*,English,African-American,*,49,85
*,*,Male,OtherC,*,English,African-American,*,35,62
*,*,Male,OtherC,*,English,African-American,*,89,29
*,*,Male,OtherC,*,English,African-American,*,99,34
*,*,Male,OtherC,*,English,African-American,*,43,74
*,*,Male,OtherC,*,English,African-American,*,55,27
*,*,Male,OtherC,*,English,African-American,*,93,64
*,*,Male,OtherC,*,English,African-American,*,88,75
*,*,Male,OtherC,*,English,African-American,*,97,59
*,*,Male,OtherC,*,English,African-American,*,70,80
*,*,Male,OtherC,*,English,African-American,*,46,63
*,*,Male,OtherC,*,English,African-American,*,99,29
*,*,Male,OtherC,*,English,African-American,*,52,87
*,*,Male,OtherC,*,English,African-American,*,61,98
*,*,Male,OtherC,*,English,African-American,*,61,34
*,*,Male,OtherC,*,English,African-American,*,67,51
*,*,Male,OtherC,*,English,African-American,*,56,52
*,*,Male,OtherC,*,English,African-American,*,72,68
*,*,Male,OtherC,*,English,African-American,*,76,43
*,*,Male,OtherC,*,English,African-American,*,30,64
*,*,Male,OtherC,*,English,African-American,*,35,73
*,*,Male,OtherC,*,English,African-American,*,96,90
*,*,Male,OtherC,*,English,African-American,*,82,68
*,*,Male,OtherC,*,English,African-American,*,75,51
*,*,Male,OtherC,*,English,African-American,*,85,60
*,*,Male,OtherC,*,English,African-American,*,51,47
*,*,Male,OtherC,*,English,African-American,*,82,40
*,*,Male,OtherC,*,English,African-American,*,73,87
*,*,Male,OtherC,*,English,African-American,*,85,79
*,*,Male,OtherC,*,English,African-American,*,78,34
*,*,Male,OtherC,*,English,African-American,*,95,44
*,*,Male,OtherC,*,English,African-American,*,70,44
*,*,Male,OtherC,*,English,African-American,*,97,67
*,*,Male,OtherC,*,English,African-American,*,93,71
*,*,Male,OtherC,*,English,African-American,*,42,26
*,*,Male,OtherC,*,English,African-American,*,51,41
*,*,Male,OtherC,*,English,African-American,*,46,46
*,*,Male,OtherC,*,English,African-American,*,100,32
*,*,Male,OtherC,*,English,African-American,*,38,94
*,*,Male,OtherC,*,English,African-American,*,50,44
*,*,Male,OtherC,*,English,African-American,*,79,71
*,*,Female,America,*,Hindi,African-American,*,68,65
*,*,Female,America,*,Hindi,African-American,*,64,76
*,*,Female,America,*,Hindi,African-American,*,85,39
*,*,Female,America,*,Hindi,African-American,*,34,59
*,*,Female,America,*,Hindi,African-American,*,51,94
*,*,Female,America,*,Hindi,African-American,*,55,65
*,*,Female,America,*,Hindi,African-American,*,47,61
*,*,Female,America,*,Hindi,African-American,*,45,65
*,*,Female,America,*,Hindi,African-American,*,80,60
*,*,Female,America,*,Hindi,African-American,*,83,93
*,*,Female,America,*,Hindi,African-American,*,96,68
*,*,Female,America,*,Hindi,African-American,*,49,41
*,*,Female,America,*,Hindi,African-American,*,84,61
*,*,Female,America,*,Hindi,African-American,*,79,95
*,*,Female,America,*,Hindi,African-American,*,40,59
*,*,Female,America,*,Hindi,African-American,*,37,72
*,*,Female,America,*,Hindi,African-American,*,80,79
*,*,Female,America,*,Hindi,African-American,*,88,74
*,*,Female,America,*,Hindi,African-American,*,66,40
*,*,Female,America,*,Hindi,African-American,*,78,44
*,*,Female,America,*,Hindi,African-American,*,66,34
*,*,Female,America,*,Hindi,African-American,*,80,49
*,*,Female,America,*,Hindi,African-American,*,25,73
*,*,Female,America,*,Hindi,African-American,*,96,70
*,*,Female,America,*,Hindi,African-American,*,61,91
*,*,Female,America,*,Hindi,African-American,*,26,41
*,*,Female,America,*,Hindi,African-American,*,89,64
*,*,Female,America,*,Hindi,African-American,*,96,89
*,*,Female,America,*,Hindi,African-American,*,31,51
*,*,Female,America,*,Hindi,African-American,*,49,33
*,*,Female,America,*,Hindi,African-American,*,76,81
*,*,Female,America,*,Hindi,African-American,*,76,72
*,*,Female,America,*,Hindi,African-American,*,48,85
*,*,Female,America,*,Hindi,African-American,*,90,53
*,*,Female,America,*,Hindi,African-American,*,55,71
*,*,Female,America,*,Hindi,African-American,*,43,87
*,*,Female,America,*,Hindi,African-American,*,66,83
*,*,Female,America,*,Hindi,African-American,*,35,71
*,*,Female,America,*,Hindi,African-American,*,29,52
*,*,Female,America,*,Hindi,African-American,*,77,72
*,*,Female,America,*,Hindi,African-American,*,46,35
*,*,Female,America,*,Hindi,African-American,*,78,83
*,*,Female,America,*,Hindi,African-American,*,73,54
*,*,Female,America,*,Hindi,African-American,*,73,39
*,*,Female,America,*,Hindi,African-American,*,60,46
*,*,Female,America,*,Hindi,African-American,*,99,49
*,*,Female,America,*,Hindi,African-American,*,91,73
*,*,Female,America,*,Hindi,African-American,*,36,37
*,*,Female,America,*,Hindi,African-American,*,35,39
*,*,Female,America,*,Hindi,African-American,*,91,92
*,*,Female,America,*,Hindi,African-American,*,43,75
*,*,Female,America,*,Hindi,African-American,*,69,65
*,*,Female,America,*,Hindi,African-American,*,62,96
*,*,Female,America,*,Hindi,African-American,*,43,97
*,*,Female,America,*,Hindi,African-American,*,53,42
*,*,Female,America,*,Hindi,African-American,*,68,85
*,*,Female,America,*,Hindi,African-American,*,53,57
*,*,Female,America,*,Hindi,African-American,*,49,50
*,*,Female,America,*,Hindi,African-American,*,55,54
*,*,Female,America,*,Hindi,African-American,*,97,50
*,*,Female,America,*,Hindi,African-American,*,39,71
*,*,Female,America,*,Hindi,African-American,*,58,46
*,*,Female,America,*,Hindi,African-American,*,90,58
*,*,Female,America,*,Hindi,African-American,*,81,27
*,*,Female,America,*,Hindi,African-American,*,63,48
*,*,Female,America,*,Hindi,African-American,*,25,34
*,*,Female,America,*,Hindi,African-American,*,97,48
*,*,Female,America,*,Hindi,African-American,*,41,78
*,*,Female,America,*,Hindi,African-American,*,43,51
*,*,Female,America,*,Hindi,African-American,*,56,94
*,*,Female,America,*,Hindi,African-American,*,76,91
*,*,Female,America,*,Hindi,African-American,*,42,68
*,*,Female,America,*,Hindi,African-American,*,43,63
*,*,Female,America,*,Hindi,African-American,*,82,98
*,*,Female,America,*,Hindi,African-American,*,93,45
*,*,Female,America,*,Hindi,African-American,*,68,96
*,*,Female,America,*,Hindi,African-American,*,95,40
*,*,Female,America,*,Hindi,African-American,*,42,42
*,*,Female,America,*,Hindi,African-American,*,60,80
*,*,Female,America,*,Hindi,African-American,*,80,37
*,*,Female,America,*,Hindi,African-American,*,53,84
*,*,Female,America,*,Hindi,African-American,*,80,81
*,*,Female,America,*,Hindi,African-American,*,73,33
*,*,Female,America,*,Hindi,African-American,*,44,80
*,*,Female,America,*,Hindi,African-American,*,96,97
*,*,Female,America,*,Hindi,African-American,*,33,31
*,*,Female,America,*,Hindi,African-American,*,67,74
*,*,Female,America,*,Hindi,African-American,*,93,51
*,*,Female,America,*,Hindi,African-American,*,89,64
*,*,Female,America,*,Hindi,African-American,*,73,54
*,*,Female,America,*,Hindi,African-American,*,74,53
*,*,Female,America,*,Hindi,African-American,*,49,78
*,*,Female,America,*,Hindi,African-American,*,70,59
*,*,Female,America,*,Hindi,African-American,*,59,82
*,*,Female,America,*,Hindi,African-American,*,79,82
*,*,Female,America,*,Hindi,African-American,*,62,87
*,*,Female,America,*,Hindi,African-American,*,83,97
*,*,Female,America,*,Hindi,African-American,*,89,88
*,*,Female,America,*,Hindi,African-American,*,72,26
*,*,Female,America,*,Hindi,African-American,*,74,78
*,*,Female,America,*,Hindi,African-American,*,59,74
*,*,Female,America,*,Hindi,African-American,*,87,80
*,*,Female,America,*,Hindi,African-American,*,81,28
*,*,Female,America,*,Hindi,African-American,*,32,88
*,*,Female,America,*,Hindi,African-American,*,60,35
*,*,Female,America,*,Hindi,African-American,*,64,77
*,*,Female,America,*,Hindi,African-American,*,91,67
*,*,Female,America,*,Hindi,African-American,*,30,28
*,*,Female,America,*,Hindi,African-American,*,37,49
*,*,Female,America,*,Hindi,African-American,*,57,79
*,*,Female,America,*,Hindi,African-American,*,75,54
*,*,Female,America,*,Hindi,African-American,*,73,34
*,*,Female,America,*,Hindi,African-American,*,53,30
*,*,Female,America,*,Hindi,African-American,*,80,85
*,*,Female,America,*,Hindi,African-American,*,75,67
*,*,Female,America,*,Hindi,African-American,*,35,64
*,*,Female,America,*,Hindi,African-American,*,86,78
*,*,Female,America,*,Hindi,African-American,*,26,55
*,*,Female,America,*,Hindi,African-American,*,92,70
*,*,Female,America,*,Hindi,African-American,*,96,73
*,*,Female,America,*,Hindi,African-American,*,30,66
*,*,Female,America,*,Hindi,African-American,*,76,78
*,*,Male,America,*,Hindi,African-American,*,85,82
*,*,Male,America,*,Hindi,African-American,*,51,51
*,*,Male,America,*,Hindi,African-American,*,67,90
*,*,Male,America,*,Hindi,African-American,*,32,87
*,*,Male,America,*,Hindi,African-American,*,48,58
*,*,Male,America,*,Hindi,African-American,*,93,60
*,*,Male,America,*,Hindi,African-American,*,74,39
*,*,Male,America,*,Hindi,African-American,*,60,29
*,*,Male,America,*,Hindi,African-American,*,71,29
*,*,Male,America,*,Hindi,African-American,*,60,69
*,*,Male,America,*,Hindi,African-American,*,76,96
*,*,Male,America,*,Hindi,African-American,*,25,66
*,*,Male,America,*,Hindi,African-American,*,36,87
*,*,Male,America,*,Hindi,African-American,*,99,38
*,*,Male,America,*,Hindi,African-American,*,47,43
*,*,Male,America,*,Hindi,African-American,*,97,66
*,*,Male,America,*,Hindi,African-American,*,73,48
*,*,Male,America,*,Hindi,African-American,*,91,83
*,*,Male,America,*,Hindi,African-American,*,46,74
*,*,Male,America,*,Hindi,African-American,*,43,52
*,*,Male,America,*,Hindi,African-American,*,60,38
*,*,Male,America,*,Hindi,African-American,*,30,29
*,*,Male,America,*,Hindi,African-American,*,32,51
*,*,Male,America,*,Hindi,African-American,*,63,89
*,*,Male,America,*,Hindi,African-American,*,42,87
*,*,Male,America,*,Hindi,African-American,*,93,88
*,*,Male,America,*,Hindi,African-American,*,81,74
*,*,Male,America,*,Hindi,African-American,*,77,63
*,*,Male,America,*,Hindi,African-American,*,50,98
*,*,Male,America,*,Hindi,African-American,*,45,45
*,*,Male,America,*,Hindi,African-American,*,38,83
*,*,Male,America,*,Hindi,African-American,*,69,76
*,*,Male,America,*,Hindi,African-American,*,35,64
*,*,Male,America,*,Hindi,African-American,*,79,76
*,*,Male,America,*,Hindi,African-American,*,53,27
*,*,Male,America,*,Hindi,African-American,*,46,45
*,*,Male,America,*,Hindi,African-American,*,41,86
*,*,Male,America,*,Hindi,African-American,*,41,56
*,*,Male,America,*,Hindi,African-American,*,28,63
*,*,Male,America,*,Hindi,African-American,*,79,99
*,*,Male,America,*,Hindi,African-American,*,79,48
*,*,Male,America,*,Hindi,African-American,*,64,32
*,*,Male,America,*,Hindi,African-American,*,85,37
*,*,Male,America,*,Hindi,African-American,*,36,77
*,*,Male,America,*,Hindi,African-American,*,62,77
*,*,Male,America,*,Hindi,African-American,*,82,83
*,*,Male,America,*,Hindi,African-American,*,84,39
*,*,Male,America,*,Hindi,African-American,*,85,75
*,*,Male,America,*,Hindi,African-American,*,92,60
*,*,Male,America,*,Hindi,African-American,*,83,47
*,*,Male,America,*,Hindi,African-American,*,25,96
*,*,Male,America,*,Hindi,African-American,*,56,70
*,*,Male,America,*,Hindi,African-American,*,29,88
*,*,Male,America,*,Hindi,African-American,*,56,85
*,*,Male,America,*,Hindi,African-American,*,74,50
*,*,Male,America,*,Hindi,African-American,*,89,64
*,*,Male,America,*,Hindi,African-American,*,94,38
*,*,Male,America,*,Hindi,African-American,*,90,91
*,*,Male,America,*,Hindi,African-American,*,98,34
*,*,Male,America,*,Hindi,African-American,*,40,28
*,*,Male,America,*,Hindi,African-American,*,74,61
*,*,Male,America,*,Hindi,African-American,*,51,33
*,*,Male,America,*,Hindi,African-American,*,29,65
*,*,Male,America,*,Hindi,African-American,*,65,80
*,*,Male,America,*,Hindi,African-American,*,74,71
*,*,Male,America,*,Hindi,African-American,*,52,99
*,*,Male,America,*,Hindi,African-American,*,92,31
*,*,Male,America,*,Hindi,African-American,*,41,93
*,*,Male,America,*,Hindi,African-American,*,100,94
*,*,Male,America,*,Hindi,African-American,*,58,79
*,*,Male,America,*,Hindi,African-American,*,42,96
*,*,Male,America,*,Hindi,African-American,*,47,90
*,*,Male,America,*,Hindi,African-American,*,26,56
*,*,Male,America,*,Hindi,African-American,*,98,75
*,*,Male,America,*,Hindi,African-American,*,40,65
*,*,Male,America,*,Hindi,African-American,*,84,53
*,*,Male,America,*,Hindi,African-American,*,43,28
*,*,Male,America,*,Hindi,African-American,*,41,62
*,*,Male,America,*,Hindi,African-American,*,59,71
*,*,Male,America,*,Hindi,African-American,*,31,37
*,*,Male,America,*,Hindi,African-American,*,99,84
*,*,Male,America,*,Hindi,African-American,*,84,59
*,*,Male,America,*,Hindi,African-American,*,56,60
*,*,Male,America,*,Hindi,African-American,*,54,62
*,*,Male,America,*,Hindi,African-American,*,75,54
*,*,Male,America,*,Hindi,African-American,*,86,68
*,*,Male,America,*,Hindi,African-American,*,85,43
*,*,Male,America,*,Hindi,African-American,*,42,42
*,*,Male,America,*,Hindi,African-American,*,56,69
*,*,Male,America,*,Hindi,African-American,*,82,93
*,*,Male,America,*,Hindi,African-American,*,53,47
*,*,Male,America,*,Hindi,African-American,*,50,51
*,*,Male,America,*,Hindi,African-American,*,90,33
*,*,Male,America,*,Hindi,African-American,*,75,66
*,*,Male,America,*,Hindi,African-American,*,65,38
*,*,Male,America,*,Hindi,African-American,*,43,80
*,*,Male,America,*,Hindi,African-American,*,52,67
*,*,Male,America,*,Hindi,African-American,*,52,56
*,*,Male,America,*,Hindi,African-American,*,85,90
*,*,Male,America,*,Hindi,African-American,*,95,70
*,*,Male,America,*,Hindi,African-American,*,59,38
*,*,Male,America,*,Hindi,African-American,*,37,77
*,*,Male,America,*,Hindi,African-American,*,64,100
*,*,Male,America,*,Hindi,African-American,*,82,28
*,*,Male,America,*,Hindi,African-American,*,96,99
*,*,Male,America,*,Hindi,African-American,*,44,82
*,*,Male,America,*,Hindi,African-American,*,49,27
*,*,Male,America,*,Hindi,African-American,*,29,97
*,*,Female,India,*,Hindi,African-American,*,32,72
*,*,Female,India,*,Hindi,African-American,*,74,81
*,*,Female,India,*,Hindi,African-American,*,51,82
*,*,Female,India,*,Hindi,African-American,*,70,60
*,*,Female,India,*,Hindi,African-American,*,43,52
*,*,Female,India,*,Hindi,African-American,*,65,71
*,*,Female,India,*,Hindi,African-American,*,56,53
*,*,Female,India,*,Hindi,African-American,*,84,73
*,*,Female,India,*,Hindi,African-American,*,53,96
